Helix.A-Helix,Helix.3-Helix,Helix.5-Helix,Helix.PPII-Helix,Sheet.B-Sheet,Sheet.B-Bridge,Turn.Turn,Turn.Bend,Coil
0,0,0,0,109,8,0,21,72
0,0,0,2,95,5,2,24,82
0,0,0,3,113,6,0,21,67
0,0,0,5,110,5,0,24,66
0,0,0,3,95,9,0,28,75
0,0,0,3,105,6,0,27,69
0,0,0,4,102,8,2,28,66
0,0,0,5,96,12,0,24,73
0,0,0,5,105,8,0,25,67
0,0,0,3,97,12,0,25,73
0,0,0,3,100,11,0,27,69
0,0,0,3,101,10,0,27,69
0,0,0,4,110,10,0,27,59
0,0,0,2,103,8,2,26,69
0,0,0,4,107,7,0,26,66
0,0,0,0,103,9,2,29,67
0,0,0,0,104,7,0,27,72
0,0,0,0,105,12,0,28,65
0,0,0,3,103,11,0,28,65
0,0,0,2,98,10,0,27,73
0,0,0,3,101,7,1,27,71
0,0,0,2,109,8,2,23,66
0,0,0,3,97,11,3,24,72
0,0,0,2,109,11,2,22,64
0,0,0,3,93,11,2,26,75
0,0,0,4,110,5,2,23,66
0,0,0,1,93,11,2,27,76
0,0,0,2,101,10,2,28,67
0,0,0,2,107,6,2,23,70
0,0,0,3,102,6,2,25,72
0,0,0,2,100,9,2,25,72
0,0,0,2,97,9,1,24,77
0,0,0,2,102,10,2,23,71
0,0,0,4,101,9,0,25,71
0,0,0,2,102,6,0,28,72
0,0,0,3,104,12,0,26,65
0,0,0,2,106,11,1,24,66
0,0,0,0,118,6,1,16,69
0,0,0,5,100,11,0,23,71
0,0,0,3,103,10,0,27,67
0,0,0,3,97,8,0,28,74
0,0,0,0,98,11,3,24,74
0,0,0,3,100,10,3,23,71
0,0,0,0,93,10,0,26,81
0,0,0,0,95,9,2,21,83
0,0,0,0,103,6,2,24,75
0,0,0,2,92,8,2,24,82
0,0,0,3,96,9,0,24,78
0,0,0,0,95,6,2,26,81
0,0,0,0,102,10,0,23,75
0,0,0,2,98,7,2,28,73
0,0,0,0,90,9,1,27,83
0,0,0,0,103,8,2,25,72
0,0,0,0,105,8,1,23,73
0,0,0,2,95,12,0,26,75
0,0,0,0,93,11,1,25,80
0,0,0,0,112,9,0,23,66
0,0,0,0,109,3,2,24,72
0,0,0,0,101,7,0,21,81
0,0,0,0,97,9,1,24,79
0,0,0,0,111,5,0,26,68
0,0,0,5,104,7,0,29,65
0,0,0,1,112,7,0,21,69
0,0,0,0,114,9,0,21,66
0,0,0,3,99,8,0,26,74
0,0,0,0,99,11,0,27,73
0,0,0,0,101,10,0,25,74
0,0,0,0,105,7,0,25,73
0,0,0,0,96,9,0,25,80
0,0,0,2,101,7,3,25,72
0,0,0,2,108,7,1,24,68
0,0,0,2,109,6,0,19,74
0,0,0,2,107,6,2,23,70
0,0,0,2,104,6,0,23,75
0,0,0,4,97,11,1,22,75
0,0,0,2,103,7,2,23,73
0,0,0,0,105,7,3,21,74
0,0,0,0,86,13,2,27,82
0,0,0,3,96,13,2,24,72
0,0,0,2,93,12,0,25,78
0,0,0,1,104,9,2,24,70
0,0,0,2,108,8,0,22,70
0,0,0,2,97,6,4,29,72
0,0,0,4,108,9,0,21,68
0,0,0,0,97,10,0,29,74
0,0,0,3,94,10,0,28,75
0,0,0,0,102,4,4,24,76
0,0,0,0,93,9,4,23,81
0,0,0,0,96,10,0,25,79
0,0,0,2,106,10,4,22,66
0,0,0,1,99,8,1,25,76
0,0,0,0,99,10,2,21,78
0,0,0,2,92,13,1,23,79
0,0,0,0,99,12,3,22,74
0,0,0,3,93,13,0,30,71
0,0,0,0,93,9,2,28,78
0,0,0,0,94,12,1,24,79
0,0,0,0,103,5,2,24,76
0,0,0,0,103,10,1,26,70
0,0,0,2,98,9,0,23,78
0,0,0,2,90,8,1,26,83
0,0,0,3,90,10,2,26,79
0,0,0,0,99,8,3,23,77
0,0,0,2,89,8,3,26,82
0,0,0,2,95,8,1,27,77
0,0,0,2,102,9,1,24,72
0,0,0,0,101,7,0,26,76
0,0,0,0,100,9,0,26,75
0,0,0,2,83,16,0,26,83
0,0,0,0,95,9,1,24,81
0,0,0,0,96,10,0,23,81
0,0,0,2,102,7,1,22,76
0,0,0,0,99,7,0,24,80
0,0,0,5,98,9,0,25,73
0,0,0,1,107,8,3,23,68
0,0,0,0,96,8,1,23,82
0,0,0,3,87,13,0,25,82
0,0,0,2,91,10,0,25,82
0,0,0,4,107,7,2,25,65
0,0,0,3,93,9,3,25,77
0,0,0,0,98,12,0,26,74
0,0,0,3,116,4,2,19,66
0,0,0,0,101,10,1,24,74
0,0,0,0,109,7,0,25,69
0,0,0,2,97,11,1,24,75
0,0,0,5,100,15,0,25,65
0,0,0,0,103,8,0,23,76
0,0,0,5,94,11,0,25,75
0,0,0,0,107,7,1,23,72
0,0,0,0,99,9,0,26,76
0,0,0,0,102,9,0,24,75
0,0,0,3,107,7,0,21,72
0,0,0,2,86,13,1,24,84
0,0,0,0,103,9,0,23,75
0,0,0,0,97,12,0,25,76
0,0,0,0,95,11,0,23,81
0,0,0,3,101,10,1,23,72
0,0,0,0,89,14,1,27,79
0,0,0,0,103,11,1,24,71
0,0,0,0,97,10,2,24,77
0,0,0,0,105,6,0,26,73
0,0,0,0,99,14,1,24,72
0,0,0,0,104,6,0,24,76
0,0,0,0,100,11,1,23,75
0,0,0,2,112,9,0,24,63
0,0,0,2,108,8,0,23,69
0,0,0,1,98,12,0,27,72
0,0,0,3,109,5,0,22,71
0,0,0,5,101,7,0,24,73
0,0,0,2,101,9,0,26,72
0,0,0,2,110,8,1,20,69
0,0,0,0,105,11,0,26,68
0,0,0,3,102,10,0,25,70
0,0,0,0,95,10,0,28,77
0,0,0,5,106,10,0,25,64
0,0,0,0,97,11,1,26,75
0,0,0,5,98,16,2,21,68
0,0,0,3,105,8,0,25,69
0,0,0,0,94,11,1,23,81
0,0,0,0,102,9,0,26,73
0,0,0,2,100,11,1,25,71
0,0,0,3,91,18,0,24,74
0,0,0,0,105,11,0,27,67
0,0,0,5,110,6,0,28,61
0,0,0,3,95,13,0,26,73
0,0,0,5,102,6,2,25,70
0,0,0,5,109,9,0,24,63
0,0,0,1,121,7,0,22,59
0,0,0,5,112,10,0,23,60
0,0,0,3,110,11,0,23,63
0,0,0,4,107,12,0,23,64
0,0,0,2,108,13,0,26,61
0,0,0,4,103,14,0,25,64
0,0,0,2,107,12,0,25,64
0,0,0,2,101,14,0,29,64
0,0,0,2,112,10,0,24,62
0,0,0,2,109,9,0,26,64
0,0,0,2,107,6,0,26,69
0,0,0,5,103,11,0,26,65
0,0,0,0,105,14,0,26,65
0,0,0,5,106,9,0,26,64
0,0,0,3,104,10,0,25,68
0,0,0,0,117,9,0,22,62
0,0,0,3,99,11,2,25,70
0,0,0,2,112,10,0,21,65
0,0,0,3,106,12,0,25,64
0,0,0,2,108,10,0,25,65
0,0,0,4,108,8,1,23,66
0,0,0,2,114,5,0,25,64
0,0,0,4,112,9,0,22,63
0,0,0,4,105,14,0,25,62
0,0,0,4,104,11,1,25,65
0,0,0,2,99,14,0,25,70
0,0,0,2,111,6,2,25,64
0,0,0,2,105,8,0,25,70
0,0,0,4,104,8,0,27,67
0,0,0,4,103,9,0,25,69
0,0,0,6,98,8,0,27,71
0,0,0,4,94,10,0,27,75
0,0,0,2,108,8,0,26,66
0,0,0,2,111,5,0,22,70
0,0,0,2,98,11,0,23,76
0,0,0,0,99,11,0,30,70
0,0,0,0,105,9,1,25,70
0,0,0,2,107,10,0,27,64
0,0,0,2,96,15,1,27,69
0,0,0,4,111,9,1,21,64
0,0,0,2,94,14,0,28,72
0,0,0,4,94,8,2,27,75
0,0,0,4,109,9,0,21,67
0,0,0,4,110,7,0,23,66
0,0,0,2,103,15,3,20,67
0,0,0,2,101,11,3,25,68
0,0,0,2,96,15,0,24,73
0,0,0,2,95,12,0,25,76
0,0,0,2,105,10,0,23,70
0,0,0,2,91,13,0,26,78
0,0,0,2,107,7,0,24,70
0,0,0,2,109,8,0,25,66
0,0,0,3,103,10,0,25,69
0,0,0,2,103,10,2,25,68
0,0,0,0,96,10,0,28,76
0,0,0,2,104,7,2,25,70
0,0,0,2,105,9,2,21,71
0,0,0,0,102,6,2,28,72
0,0,0,2,103,5,2,24,74
0,0,0,0,99,11,0,26,74
0,0,0,4,106,6,2,26,66
0,0,0,2,104,6,2,27,69
0,0,0,2,112,6,0,27,63
0,0,0,4,106,8,0,21,71
0,0,0,4,104,7,2,26,67
0,0,0,4,92,13,2,27,72
0,0,0,2,103,8,2,26,69
0,0,0,4,103,11,0,27,65
0,0,0,2,92,12,0,26,78
0,0,0,2,100,11,0,26,71
0,0,0,2,103,7,0,26,72
0,0,0,2,99,11,0,26,72
0,0,0,2,115,6,0,25,62
0,0,0,0,107,7,0,29,67
0,0,0,2,109,7,0,25,67
0,0,0,0,101,10,0,26,73
0,0,0,2,110,8,0,22,68
0,0,0,2,98,12,0,24,74
0,0,0,0,100,14,0,26,70
0,0,0,4,101,9,0,25,71
0,0,0,2,102,9,0,24,73
0,0,0,2,100,8,0,28,72
0,0,0,2,99,10,0,28,71
0,0,0,4,101,9,0,25,71
0,0,0,2,104,9,0,22,73
0,0,0,2,109,9,0,20,70
0,0,0,3,115,8,0,19,65
0,0,0,2,113,8,0,21,66
0,0,0,2,107,7,2,22,70
0,0,0,0,115,7,0,24,64
0,0,0,2,103,8,0,27,70
0,0,0,2,109,4,0,24,71
0,0,0,2,123,2,0,21,62
0,0,0,2,105,8,0,21,74
0,0,0,2,121,5,0,20,62
0,0,0,2,107,9,0,25,67
0,0,0,2,122,3,0,21,62
0,0,0,0,111,6,0,21,72
0,0,0,2,122,2,0,21,63
0,0,0,0,113,4,0,19,74
0,0,0,0,102,8,0,23,77
0,0,0,2,110,8,0,22,68
0,0,0,2,101,9,0,23,75
0,0,0,0,97,9,0,27,77
0,0,0,2,101,11,0,26,70
0,0,0,2,108,5,2,25,68
0,0,0,2,123,3,0,20,62
0,0,0,0,106,10,0,23,71
0,0,0,0,109,7,0,25,69
0,0,0,4,109,7,0,20,70
0,0,0,4,102,8,0,22,74
0,0,0,4,107,7,0,25,67
0,0,0,3,115,5,0,23,64
0,0,0,2,122,4,0,19,63
0,0,0,6,117,6,0,21,60
0,0,0,4,107,10,1,22,66
0,0,0,2,106,9,0,25,68
0,0,0,2,90,14,0,24,80
0,0,0,2,104,12,0,24,68
0,0,0,2,100,10,1,24,73
0,0,0,0,95,11,0,26,78
0,0,0,4,110,9,0,21,66
0,0,0,1,118,4,1,20,66
0,0,0,3,102,10,0,24,71
0,0,0,2,93,14,0,27,74
0,0,0,0,110,10,2,21,67
0,0,0,4,114,8,1,22,61
0,0,0,3,114,8,0,21,64
0,0,0,2,104,15,2,20,67
0,0,0,3,113,7,0,23,64
0,0,0,2,105,13,0,24,66
0,0,0,2,106,13,1,23,65
0,0,0,2,105,12,1,20,70
0,0,0,4,106,8,0,24,68
0,0,0,4,112,10,1,21,62
0,0,0,2,110,13,1,23,61
0,0,0,2,101,17,0,26,64
0,0,0,2,110,8,0,25,65
0,0,0,0,100,12,1,25,72
0,0,0,2,103,12,0,21,72
0,0,0,3,113,9,0,22,63
0,0,0,3,107,10,1,24,65
0,0,0,2,112,11,0,26,59
0,0,0,1,105,15,0,26,63
0,0,0,1,110,11,1,18,69
0,0,0,2,98,15,0,26,69
0,0,0,2,110,9,3,24,62
0,0,0,2,110,8,0,21,69
0,0,0,2,102,10,0,24,72
0,0,0,2,96,11,0,27,74
0,0,0,2,119,6,0,17,66
0,0,0,4,104,8,0,22,72
0,0,0,2,98,14,0,24,72
0,0,0,1,97,11,0,25,76
0,0,0,4,102,12,0,26,66
0,0,0,2,103,12,0,20,73
0,0,0,3,102,11,0,24,70
0,0,0,2,98,6,0,25,79
0,0,0,2,100,13,0,27,68
0,0,0,2,104,10,0,24,70
0,0,0,2,106,9,0,21,72
0,0,0,2,104,11,0,25,68
0,0,0,2,102,15,2,22,67
0,0,0,2,92,12,0,25,79
0,0,0,3,102,11,0,25,69
0,0,0,4,99,13,0,26,68
0,0,0,4,105,11,0,25,65
0,0,0,4,109,10,0,21,66
0,0,0,3,116,9,0,24,58
0,0,0,4,100,9,1,20,76
0,0,0,2,108,10,0,25,65
0,0,0,4,112,5,0,22,67
0,0,0,4,104,9,0,24,69
0,0,0,2,105,10,1,22,70
0,0,0,1,98,12,0,26,73
0,0,0,2,100,10,0,26,72
0,0,0,2,117,5,0,22,64
0,0,0,4,102,9,0,28,67
0,0,0,2,109,8,0,25,66
0,0,0,0,107,5,4,24,70
0,0,0,0,103,9,3,21,74
0,0,0,2,104,10,0,26,68
0,0,0,4,91,16,0,24,75
0,0,0,2,94,12,0,26,76
0,0,0,2,100,10,2,24,72
0,0,0,4,105,13,0,22,66
0,0,0,4,105,11,0,26,64
0,0,0,2,106,11,3,24,64
0,0,0,2,110,7,0,25,66
0,0,0,0,98,9,0,29,74
0,0,0,2,101,12,2,25,68
0,0,0,2,104,12,2,26,64
0,0,0,0,105,7,2,23,73
0,0,0,2,111,10,3,21,63
0,0,0,2,118,6,1,22,61
0,0,0,0,94,14,3,23,76
0,0,0,2,113,8,2,18,67
0,0,0,3,112,7,2,21,65
0,0,0,4,88,12,1,28,77
0,0,0,2,106,10,1,24,67
0,0,0,2,105,10,0,25,68
0,0,0,0,111,4,4,20,71
0,0,0,4,118,5,1,25,57
0,0,0,4,108,9,3,25,61
0,0,0,0,122,3,2,22,61
0,0,0,3,108,8,1,22,68
0,0,0,0,104,9,0,23,74
0,0,0,0,106,5,2,29,68
0,0,0,1,112,9,2,24,62
0,0,0,4,105,13,1,23,64
0,0,0,1,117,11,1,21,59
0,0,0,3,110,8,1,24,64
0,0,0,2,112,13,3,18,62
0,0,0,3,112,7,1,25,62
0,0,0,5,110,11,1,23,60
0,0,0,0,103,10,3,21,73
0,0,0,2,106,10,3,23,66
0,0,0,2,107,8,0,25,68
0,0,0,4,106,8,0,24,68
0,0,0,7,104,12,0,22,65
0,0,0,2,98,15,3,21,71
0,0,0,4,106,10,4,21,65
0,0,0,0,115,7,3,22,63
0,0,0,2,107,8,3,25,65
0,0,0,2,96,16,1,25,70
0,0,0,3,102,12,1,25,67
0,0,0,0,117,6,1,19,67
0,0,0,0,101,9,1,28,71
0,0,0,0,115,7,2,20,66
0,0,0,4,107,6,2,27,64
0,0,0,0,108,8,5,20,69
0,0,0,0,114,7,0,25,64
0,0,0,2,109,6,2,20,71
0,0,0,5,105,8,3,24,65
0,0,0,0,111,6,1,25,67
0,0,0,3,105,11,1,25,65
0,0,0,4,102,7,2,24,71
0,0,0,4,99,10,0,29,68
0,0,0,0,105,7,4,25,69
0,0,0,0,112,7,2,18,71
0,0,0,0,114,7,3,21,65
0,0,0,2,111,7,2,23,65
0,0,0,0,118,7,0,23,62
0,0,0,3,111,11,1,19,65
0,0,0,0,109,6,0,27,68
0,0,0,2,109,7,1,30,61
0,0,0,6,115,9,0,20,60
0,0,0,4,102,9,0,28,67
0,0,0,2,103,10,1,27,67
0,0,0,2,106,9,0,23,70
0,0,0,2,106,11,0,25,66
0,0,0,2,102,10,0,28,68
0,0,0,0,108,9,0,25,68
0,0,0,5,98,12,1,24,70
0,0,0,4,115,6,0,18,67
0,0,0,5,103,12,0,26,64
0,0,0,0,105,13,1,24,67
0,0,0,0,110,7,0,24,69
0,0,0,0,108,7,0,24,71
0,0,0,2,99,11,2,19,77
0,0,0,3,108,11,1,19,68
0,0,0,0,107,7,0,24,72
0,0,0,0,98,13,0,25,74
0,0,0,0,95,12,1,28,74
0,0,0,5,108,8,0,24,65
0,0,0,3,101,14,1,21,70
0,0,0,0,104,12,1,26,67
0,0,0,2,110,10,0,20,68
0,0,0,0,106,8,0,20,76
0,0,0,4,118,4,0,23,61
0,0,0,0,96,15,1,24,74
0,0,0,1,107,12,1,22,67
0,0,0,0,99,15,2,21,73
0,0,0,3,95,12,2,22,76
0,0,0,2,101,8,0,27,72
0,0,0,0,94,9,0,23,84
0,0,0,0,111,8,0,22,69
0,0,0,3,110,9,0,22,66
0,0,0,1,112,10,1,18,68
0,0,0,0,107,9,2,21,71
0,0,0,0,106,9,2,22,71
0,0,0,0,102,12,1,23,72
0,0,0,0,100,12,2,24,72
0,0,0,0,113,6,1,22,68
0,0,0,0,99,9,1,20,81
0,0,0,0,105,7,2,23,73
0,0,0,2,105,7,1,23,72
0,0,0,0,100,12,0,26,72
0,0,0,4,108,9,0,25,64
0,0,0,2,97,15,1,27,68
0,0,0,3,80,20,1,29,77
0,0,0,0,102,10,0,23,75
0,0,0,0,104,10,1,25,70
0,0,0,0,105,9,0,25,71
0,0,0,0,110,8,0,25,67
0,0,0,2,100,13,1,26,68
0,0,0,0,104,10,1,23,72
0,0,0,0,101,10,0,23,76
0,0,0,0,91,11,1,28,79
0,0,0,0,95,14,1,22,78
0,0,0,0,96,13,1,24,76
0,0,0,0,90,13,1,25,81
0,0,0,0,89,12,2,28,79
0,0,0,0,104,7,2,19,78
0,0,0,0,107,9,1,25,68
0,0,0,2,94,14,0,27,73
0,0,0,0,93,12,2,24,79
0,0,0,0,95,13,1,23,78
0,0,0,2,107,9,1,23,68
0,0,0,0,99,9,2,25,75
0,0,0,2,94,12,2,24,76
0,0,0,2,96,14,1,21,76
0,0,0,0,99,11,1,24,75
0,0,0,0,107,7,0,24,72
0,0,0,0,99,11,1,25,74
0,0,0,2,99,13,0,24,72
0,0,0,2,103,10,1,25,69
0,0,0,2,92,12,0,25,79
0,0,0,2,98,8,2,26,74
0,0,0,0,102,10,3,24,71
0,0,0,0,107,10,2,22,69
0,0,0,2,105,12,2,19,70
0,0,0,0,100,10,1,24,75
0,0,0,0,101,9,1,24,75
0,0,0,0,106,11,1,21,71
0,0,0,2,100,15,1,23,69
0,0,0,0,111,8,0,20,71
0,0,0,0,108,9,3,21,69
0,0,0,0,113,8,0,24,65
0,0,0,4,105,7,1,24,69
0,0,0,0,113,8,3,23,63
0,0,0,0,101,9,0,25,75
0,0,0,0,99,12,2,26,71
0,0,0,0,92,15,2,28,73
0,0,0,0,95,12,0,23,80
0,0,0,2,105,8,1,23,71
0,0,0,0,95,13,1,26,75
0,0,0,0,104,8,1,24,73
0,0,0,1,95,11,2,24,77
0,0,0,2,95,12,2,24,75
0,0,0,2,99,7,3,25,74
0,0,0,2,91,11,0,28,78
0,0,0,0,103,8,0,29,70
0,0,0,0,97,13,1,24,75
0,0,0,0,122,6,0,16,66
0,0,0,0,108,9,0,21,72
0,0,0,0,109,9,1,22,69
0,0,0,0,108,8,2,25,67
0,0,0,0,96,12,1,23,78
0,0,0,0,113,9,1,24,63
0,0,0,0,111,5,0,22,72
0,0,0,0,96,12,2,24,76
0,0,0,0,92,13,1,24,80
0,0,0,0,99,9,3,25,74
0,0,0,0,113,10,1,20,66
0,0,0,0,98,13,1,23,75
0,0,0,0,108,10,0,23,69
0,0,0,0,109,6,3,23,69
0,0,0,2,96,15,1,24,72
0,0,0,0,102,13,0,26,69
0,0,0,0,105,12,2,24,67
0,0,0,0,105,11,0,26,68
0,0,0,0,109,12,0,23,66
0,0,0,0,107,10,1,23,69
0,0,0,0,103,10,0,23,74
0,0,0,0,97,11,1,26,75
0,0,0,0,113,5,1,23,68
0,0,0,0,109,9,1,23,68
0,0,0,0,120,2,2,20,66
0,0,0,0,108,9,0,25,68
0,0,0,0,104,9,0,23,74
0,0,0,0,108,10,0,23,69
0,0,0,0,123,7,0,23,57
0,0,0,2,116,7,4,20,61
0,0,0,0,114,6,2,21,67
0,0,0,0,96,13,2,25,74
0,0,0,0,106,8,2,24,70
0,0,0,0,96,12,1,23,78
0,0,0,0,121,4,1,20,64
0,0,0,0,110,5,2,23,70
0,0,0,0,109,7,1,23,70
0,0,0,2,107,10,0,26,65
0,0,0,2,111,6,0,23,68
0,0,0,0,110,8,2,21,69
0,0,0,0,100,10,3,24,73
0,0,0,0,122,4,0,22,62
0,0,0,0,112,6,0,23,69
0,0,0,0,115,12,1,24,58
0,0,0,0,117,10,3,22,58
0,0,0,0,97,15,1,25,72
0,0,0,0,119,7,1,24,59
0,0,0,3,122,4,0,20,61
0,0,0,0,115,5,2,23,65
0,0,0,0,101,8,0,25,76
0,0,0,0,105,7,1,27,70
0,0,0,0,108,5,2,23,72
0,0,0,0,113,6,0,24,67
0,0,0,2,111,6,2,25,64
0,0,0,0,96,14,0,23,77
0,0,0,0,106,9,0,24,71
0,0,0,2,115,5,0,28,60
0,0,0,0,102,8,4,22,74
0,0,0,0,109,9,4,23,65
0,0,0,0,109,8,1,24,68
0,0,0,0,105,7,1,24,73
0,0,0,0,104,9,1,23,73
0,0,0,0,108,9,0,25,68
0,0,0,0,105,10,1,24,70
0,0,0,0,111,4,1,22,72
0,0,0,0,121,3,0,25,61
0,0,0,0,107,8,0,26,69
0,0,0,0,107,9,0,26,68
0,0,0,0,99,12,2,24,73
0,0,0,0,114,8,2,26,60
0,0,0,0,102,6,1,25,76
0,0,0,0,114,4,0,23,69
0,0,0,0,117,8,3,23,59
0,0,0,2,110,12,2,22,62
0,0,0,0,101,10,2,24,73
0,0,0,0,100,13,2,25,70
0,0,0,0,104,12,2,25,67
0,0,0,0,90,16,1,25,78
0,0,0,0,119,9,2,23,57
0,0,0,0,104,11,2,24,69
0,0,0,0,115,12,2,23,58
0,0,0,0,105,10,2,24,69
0,0,0,0,114,8,0,25,63
0,0,0,0,105,13,1,25,66
0,0,0,0,105,13,1,25,66
0,0,0,0,111,4,0,27,68
0,0,0,0,121,5,0,24,60
0,0,0,0,115,8,0,25,62
0,0,0,0,105,10,0,28,67
0,0,0,0,109,9,0,25,67
0,0,0,0,104,9,0,24,73
0,0,0,2,107,7,1,24,69
0,0,0,0,114,9,1,21,65
0,0,0,0,112,9,1,26,62
0,0,0,0,108,9,1,22,70
0,0,0,0,105,9,0,28,68
0,0,0,0,118,4,0,23,65
0,0,0,1,105,11,0,26,67
0,0,0,2,101,12,0,23,72
0,0,0,0,103,11,0,22,74
0,0,0,0,104,9,3,22,72
0,0,0,0,112,5,0,29,64
0,0,0,0,110,7,0,25,68
0,0,0,4,104,12,0,22,68
0,0,0,2,113,9,0,26,60
0,0,0,2,121,8,1,20,58
0,0,0,0,112,10,1,23,64
0,0,0,0,109,8,2,21,70
0,0,0,0,109,12,0,20,69
0,0,0,0,112,13,1,24,60
0,0,0,0,109,9,0,23,69
0,0,0,0,114,9,2,20,65
0,0,0,2,108,7,0,29,64
0,0,0,0,116,6,0,23,65
0,0,0,2,119,5,0,24,60
0,0,0,0,113,10,1,22,64
0,0,0,0,115,6,2,20,67
0,0,0,2,115,10,0,22,61
0,0,0,2,111,9,0,25,63
0,0,0,0,110,10,0,27,63
0,0,0,0,117,5,0,22,66
0,0,0,2,123,9,1,21,54
0,0,0,0,109,10,0,25,66
0,0,0,2,114,9,0,23,62
0,0,0,3,109,12,0,28,58
0,0,0,0,103,12,1,25,69
0,0,0,0,109,13,0,25,63
0,0,0,2,108,11,2,21,66
0,0,0,0,117,7,0,22,64
0,0,0,0,107,11,0,27,65
0,0,0,0,106,12,1,25,66
0,0,0,2,100,12,3,25,68
0,0,0,0,107,7,0,27,69
0,0,0,0,106,10,0,23,71
0,0,0,0,102,12,2,23,71
0,0,0,0,106,9,1,24,70
0,0,0,0,111,9,1,25,64
0,0,0,0,111,7,3,24,65
0,0,0,0,119,9,0,21,61
0,0,0,0,120,10,0,23,57
0,0,0,0,110,9,0,24,67
0,0,0,2,105,12,0,26,65
0,0,0,0,106,11,2,24,67
0,0,0,0,105,13,2,21,69
0,0,0,0,113,8,0,27,62
0,0,0,0,116,11,0,20,63
0,0,0,0,103,12,1,24,70
0,0,0,3,106,11,0,26,64
0,0,0,0,103,11,2,20,74
0,0,0,2,102,13,3,24,66
0,0,0,4,105,13,1,23,64
0,0,0,0,106,11,1,24,68
0,0,0,4,103,8,2,24,69
0,0,0,0,109,13,1,24,63
0,0,0,0,107,8,4,26,65
0,0,0,0,105,15,1,24,65
0,0,0,0,131,6,1,16,56
0,0,0,0,100,12,3,23,72
0,0,0,0,103,13,2,21,71
0,0,0,0,103,13,0,24,70
0,0,0,0,111,11,0,24,64
0,0,0,0,99,10,2,24,75
0,0,0,4,102,13,0,26,65
0,0,0,0,111,13,0,20,66
0,0,0,0,106,9,1,23,71
0,0,0,2,106,10,2,26,64
0,0,0,2,115,9,3,22,59
0,0,0,2,106,10,2,22,68
0,0,0,0,108,10,2,22,68
0,0,0,0,104,9,4,19,74
0,0,0,0,103,10,0,26,71
0,0,0,0,118,7,0,24,61
0,0,0,0,102,12,1,24,71
0,0,0,0,97,16,2,22,73
0,0,0,3,99,9,0,27,72
0,0,0,3,97,8,1,25,76
0,0,0,0,107,8,1,23,71
0,0,0,2,105,8,2,24,69
0,0,0,3,105,11,2,23,66
0,0,0,0,128,3,1,19,59
0,0,0,1,116,6,0,20,67
0,0,0,3,114,5,2,24,62
0,0,0,0,106,9,2,25,68
0,0,0,0,120,7,2,21,60
0,0,0,0,118,6,2,23,61
0,0,0,0,96,10,0,25,79
0,0,0,0,108,6,1,24,71
0,0,0,3,117,4,1,22,63
0,0,0,2,92,16,1,25,74
0,0,0,0,106,9,1,21,73
0,0,0,0,105,12,3,21,69
0,0,0,0,111,7,1,21,70
0,0,0,0,107,11,0,25,67
0,0,0,0,98,14,0,24,74
0,0,0,2,108,9,0,27,64
0,0,0,2,108,8,1,22,69
0,0,0,2,109,11,3,22,63
0,0,0,0,109,9,2,20,70
0,0,0,0,91,15,0,25,79
0,0,0,0,103,13,0,25,69
0,0,0,0,96,16,0,23,75
0,0,0,0,100,9,0,26,75
0,0,0,5,96,11,0,27,71
0,0,0,3,101,11,2,24,69
0,0,0,2,102,12,2,25,67
0,0,0,0,109,13,1,20,67
0,0,0,0,100,10,0,23,77
0,0,0,0,103,12,0,24,71
0,0,0,3,111,11,1,22,62
0,0,0,3,102,13,0,24,68
0,0,0,0,88,18,0,26,78
0,0,0,0,113,8,2,25,62
0,0,0,4,92,13,0,24,77
0,0,0,2,109,9,2,17,71
0,0,0,0,115,8,0,21,66
0,0,0,5,110,12,1,21,61
0,0,0,5,111,8,0,21,65
0,0,0,0,112,11,0,22,65
0,0,0,0,104,12,1,25,68
0,0,0,0,104,10,0,23,73
0,0,0,3,106,8,0,17,76
0,0,0,4,103,10,0,23,70
0,0,0,0,126,9,0,15,60
0,0,0,4,107,10,1,21,67
0,0,0,2,112,7,0,21,68
0,0,0,0,102,7,0,25,76
0,0,0,0,96,14,0,22,78
0,0,0,0,105,6,0,24,75
0,0,0,0,107,7,0,21,75
0,0,0,0,108,8,0,27,67
0,0,0,0,113,10,1,22,64
0,0,0,2,111,8,0,21,68
0,0,0,5,110,8,0,24,63
0,0,0,2,114,9,1,22,62
0,0,0,0,111,9,1,21,68
0,0,0,0,104,11,1,26,68
0,0,0,0,118,7,0,19,66
0,0,0,0,113,9,0,25,63
0,0,0,0,114,9,0,21,66
0,0,0,1,112,5,0,21,71
0,0,0,2,123,6,0,21,58
0,0,0,1,121,7,0,21,60
0,0,0,4,112,9,0,22,63
0,0,0,0,117,7,0,20,66
0,0,0,0,98,12,2,23,75
0,0,0,0,116,8,0,22,64
0,0,0,0,103,14,1,22,70
0,0,0,0,107,14,1,20,68
0,0,0,0,114,8,0,22,66
0,0,0,3,116,2,2,19,68
0,0,0,2,117,8,0,18,65
0,0,0,2,109,8,1,23,67
0,0,0,2,122,4,4,17,61
0,0,0,2,107,13,1,20,67
0,0,0,2,123,6,0,20,59
0,0,0,0,127,4,0,18,61
0,0,0,0,117,3,0,22,68
0,0,0,0,103,9,2,26,70
0,0,0,2,116,5,0,22,65
0,0,0,0,121,1,0,22,66
0,0,0,0,121,5,0,22,62
0,0,0,0,124,6,0,19,61
